"exchange","exchange_token","trading_symbol","groww_symbol","name","instrument_type","segment","series","isin","underlying_symbol","underlying_exchange_token","expiry_date","strike_price","lot_size","tick_size","freeze_quantity","is_reserved","buy_allowed","sell_allowed","internal_trading_symbol","is_intraday"
"NSE",2388,"NELCO","NSE-NELCO","NELCO","EQ","CASH","EQ","INE045B01015",,,,,1,0.05,,,1,1,"NELCO-EQ",0
"NSE",3351,"SUNPHARMA","NSE-SUNPHARMA","Sun Pharma Inds.","EQ","CASH","EQ","INE044A01036",,,,,1,0.1,,,1,1,"SUNPHARMA-EQ",0
"NSE",11975,"RML","NSE-RML","Rane Madras","EQ","CASH","EQ","INE050H01012",,,,,1,0.05,,,1,1,"RML-EQ",0
"NSE",2912,"RIIL","NSE-RIIL","Reliance Indl. Infra","EQ","CASH","EQ","INE046A01015",,,,,1,0.05,,,1,1,"RIIL-EQ",0
"NSE",6198,"FCL","NSE-FCL","Fineotex Chemical","EQ","CASH","EQ","INE045J01034",,,,,1,0.01,,,1,1,"FCL-EQ",0
"NSE",6792,"SBC","NSE-SBC","SBC Exports","EQ","CASH","EQ","INE04AK01028",,,,,1,0.01,,,1,1,"SBC-EQ",0
"NSE",15360,"NAHARCAP","NSE-NAHARCAP","Nahar Cap & Fin","EQ","CASH","EQ","INE049I01012",,,,,1,0.05,,,1,1,"NAHARCAP-EQ",0
"NSE",6711,"IVC","NSE-IVC","IL&FS Investment","EQ","CASH","EQ","INE050B01023",,,,,1,0.01,,,1,1,"IVC-EQ",0
"NSE",1162,"GTL","NSE-GTL","GTL","EQ","CASH","EQ","INE043A01012",,,,,1,0.01,,,1,1,"GTL-EQ",0
"NSE",4410,"JAGSNPHARM","NSE-JAGSNPHARM","Jagson Pal Pharma","EQ","CASH","EQ","INE048B01035",,,,,1,0.01,,,1,1,"JAGSNPHARM-EQ",0
"NSE",25082,"TREEHOUSE","NSE-TREEHOUSE","Tree House Education","EQ","CASH","EQ","INE040M01013",,,,,1,0.01,,,1,1,"TREEHOUSE-EQ",0
"NSE",9683,"KPITTECH","NSE-KPITTECH","KPIT Tech","EQ","CASH","EQ","INE04I401011",,,,,1,0.1,,,1,1,"KPITTECH-EQ",0
"NSE",380,"BBTC","NSE-BBTC","Bombay Burmah Trdg.","EQ","CASH","EQ","INE050A01025",,,,,1,0.1,,,1,1,"BBTC-EQ",0
"NSE",1681,"IVP","NSE-IVP","IVP","EQ","CASH","EQ","INE043C01018",,,,,1,0.01,,,1,1,"IVP-EQ",0
"NSE",27067,"VSSL","NSE-VSSL","Vardhman Steel","EQ","CASH","EQ","INE050M01012",,,,,1,0.05,,,1,1,"VSSL-EQ",0
"NSE",5911,"PARAS","NSE-PARAS","Paras Defence","EQ","CASH","EQ","INE045601023",,,,,1,0.05,,,1,1,"PARAS-EQ",0
"NSE",2306,"BESTAGRO","NSE-BESTAGRO","Best Agrolife","EQ","CASH","EQ","INE052T01013",,,,,1,0.05,,,1,1,"BESTAGRO-EQ",0
"NSE",28906,"MAYURUNIQ","NSE-MAYURUNIQ","Mayur Uniquoters","EQ","CASH","EQ","INE040D01038",,,,,1,0.05,,,1,1,"MAYURUNIQ-EQ",0
"NSE",1333,"HDFCBANK","NSE-HDFCBANK","HDFC Bank","EQ","CASH","EQ","INE040A01034",,,,,1,0.05,,,1,1,"HDFCBANK-EQ",0
"NSE",29733,"NIBL","NSE-NIBL","NRB Inds Bearings","EQ","CASH","EQ","INE047O01014",,,,,1,0.01,,,1,1,"NIBL-EQ",0
"NSE",13423,"ELIN","NSE-ELIN","Elin Electronics","EQ","CASH","EQ","INE050401020",,,,,1,0.01,,,1,1,"ELIN-EQ",0
"NSE",13342,"VAKRANGEE","NSE-VAKRANGEE","Vakrangee","EQ","CASH","EQ","INE051B01021",,,,,1,0.01,,,1,1,"VAKRANGEE-EQ",0
"NSE",1512,"INDHOTEL","NSE-INDHOTEL","Indian Hotel","EQ","CASH","EQ","INE053A01029",,,,,1,0.05,,,1,1,"INDHOTEL-EQ",0
"NSE",17945,"COHANCE","NSE-COHANCE","Cohance Lifesciences","EQ","CASH","EQ","INE03QK01018",,,,,1,0.05,,,1,1,"COHANCE-EQ",0
"NSE",17839,"GILLANDERS","NSE-GILLANDERS","Gillanders Arbuthnot","EQ","CASH","EQ","INE047B01011",,,,,1,0.01,,,1,1,"GILLANDERS-EQ",0
"NSE",757794,"BRIGHOTEL","NSE-BRIGHOTEL","Brigade Hotel Ven.","EQ","CASH","EQ","INE03NU01014",,,,,1,0.01,,,1,1,"BRIGHOTEL-EQ",0
"NSE",5265,"ALIVUS","NSE-ALIVUS","Alivus Life Sciences","EQ","CASH","EQ","INE03Q201024",,,,,1,0.05,,,1,1,"ALIVUS-EQ",0
"NSE",1360,"HIMATSEIDE","NSE-HIMATSEIDE","Himatsingka Seide","EQ","CASH","EQ","INE049A01027",,,,,1,0.01,,,1,1,"HIMATSEIDE-EQ",0
"NSE",23799,"GODIGIT","NSE-GODIGIT","Go Digit General Ins","EQ","CASH","EQ","INE03JT01014",,,,,1,0.05,,,1,1,"GODIGIT-EQ",0
"NSE",17659,"UNIVPHOTO","NSE-UNIVPHOTO","Universus Photo","EQ","CASH","EQ","INE03V001013",,,,,1,0.05,,,1,1,"UNIVPHOTO-EQ",0
"NSE",759934,"STYL","NSE-STYL","Seshaasai Technologi","EQ","CASH","EQ","INE04VU01023",,,,,1,0.05,,,1,1,"STYL-EQ",0
"NSE",2645,"DRCSYSTEMS","NSE-DRCSYSTEMS","DRC Systems","EQ","CASH","EQ","INE03RS01027",,,,,1,0.01,,,1,1,"DRCSYSTEMS-EQ",0
"NSE",17598,"ASALCBR","NSE-ASALCBR","Assoc Alcohol & Brew","EQ","CASH","EQ","INE073G01016",,,,,1,0.1,,,1,1,"ASALCBR-EQ",0
"NSE",1168,"GMBREW","NSE-GMBREW","GM Breweries","EQ","CASH","EQ","INE075D01018",,,,,1,0.1,,,1,1,"GMBREW-EQ",0
"NSE",17764,"REFEX","NSE-REFEX","Refex Industries","EQ","CASH","EQ","INE056I01025",,,,,1,0.05,,,1,1,"REFEX-EQ",0
"NSE",13656,"ALICON","NSE-ALICON","Alicon Castalloy","EQ","CASH","EQ","INE062D01024",,,,,1,0.05,,,1,1,"ALICON-EQ",0
"NSE",18423,"RATNAVEER","NSE-RATNAVEER","Ratnaveer Precision","EQ","CASH","EQ","INE05CZ01011",,,,,1,0.01,,,1,1,"RATNAVEER-EQ",0
"NSE",12015,"AEROENTER","NSE-AEROENTER","AEROFLEX ENTERPRISES LIMITED","EQ","CASH","EQ","INE065D01027",,,,,1,0.01,,,1,1,"AEROENTER-EQ",0
"NSE",13951,"PARACABLES","NSE-PARACABLES","Paramount Comm","EQ","CASH","EQ","INE074B01023",,,,,1,0.01,,,1,1,"PARACABLES-EQ",0
"NSE",760,"CGPOWER","NSE-CGPOWER","CG Power & Inds","EQ","CASH","EQ","INE067A01029",,,,,1,0.05,,,1,1,"CGPOWER-EQ",0
"NSE",778,"KEEPLEARN","NSE-KEEPLEARN","DSJ Communications","EQ","CASH","EQ","INE055C01020",,,,,1,0.01,,,1,1,"KEEPLEARN-EQ",0
"NSE",694,"CIPLA","NSE-CIPLA","Cipla","EQ","CASH","EQ","INE059A01026",,,,,1,0.1,,,1,1,"CIPLA-EQ",0
"NSE",913,"EQUITASBNK","NSE-EQUITASBNK","Equitas Small Fin","EQ","CASH","EQ","INE063P01018",,,,,1,0.01,,,1,1,"EQUITASBNK-EQ",0
"NSE",757845,"INDIQUBE","NSE-INDIQUBE","Indiqube Spaces","EQ","CASH","EQ","INE06ST01018",,,,,1,0.01,,,1,1,"INDIQUBE-EQ",0
"NSE",2303,"HAL","NSE-HAL","HAL","EQ","CASH","EQ","INE066F01020",,,,,1,0.1,,,1,1,"HAL-EQ",0
"NSE",578,"LIKHITHA","NSE-LIKHITHA","Likhitha Infra","EQ","CASH","EQ","INE060901027",,,,,1,0.01,,,1,1,"LIKHITHA-EQ",0
"NSE",23693,"INDGN","NSE-INDGN","Indegene","EQ","CASH","EQ","INE065X01017",,,,,1,0.05,,,1,1,"INDGN-EQ",0
"NSE",3045,"SBIN","NSE-SBIN","SBI","EQ","CASH","EQ","INE062A01020",,,,,1,0.05,,,1,1,"SBIN-EQ",0
"NSE",9685,"TRIDENT","NSE-TRIDENT","Trident","EQ","CASH","EQ","INE064C01022",,,,,1,0.01,,,1,1,"TRIDENT-EQ",0
"NSE",3787,"WIPRO","NSE-WIPRO","Wipro","EQ","CASH","EQ","INE075A01022",,,,,1,0.01,,,1,1,"WIPRO-EQ",0
"NSE",758863,"LAXMIINDIA","NSE-LAXMIINDIA","Laxmi India Finance","EQ","CASH","EQ","INE06WU01026",,,,,1,0.01,,,1,1,"LAXMIINDIA-EQ",0
"NSE",14657,"INSECTICID","NSE-INSECTICID","Insecticides India","EQ","CASH","EQ","INE070I01018",,,,,1,0.05,,,1,1,"INSECTICID-EQ",0
"NSE",759461,"GEMAROMA","NSE-GEMAROMA","Gem Aromatics","EQ","CASH","EQ","INE06XZ01023",,,,,1,0.01,,,1,1,"GEMAROMA-EQ",0
"NSE",3002,"WONDERLA","NSE-WONDERLA","Wonderla Holidays","EQ","CASH","EQ","INE066O01014",,,,,1,0.05,,,1,1,"WONDERLA-EQ",0
"NSE",20453,"APCL","NSE-APCL","Anjani Portland Cem.","EQ","CASH","EQ","INE071F01012",,,,,1,0.01,,,1,1,"APCL-EQ",0
"NSE",758002,"SHANTIGOLD","NSE-SHANTIGOLD","Shanti Gold Internat","EQ","CASH","EQ","INE06ZD01017",,,,,1,0.01,,,1,1,"SHANTIGOLD-EQ",0
"NSE",1442,"SANOFI","NSE-SANOFI","Sanofi India","EQ","CASH","EQ","INE058A01010",,,,,1,0.1,,,1,1,"SANOFI-EQ",0
"NSE",4684,"SONACOMS","NSE-SONACOMS","Sona BLW Precision","EQ","CASH","EQ","INE073K01018",,,,,1,0.05,,,1,1,"SONACOMS-EQ",0
"NSE",2705,"PRAJIND","NSE-PRAJIND","Praj Industries","EQ","CASH","EQ","INE074A01025",,,,,1,0.05,,,1,1,"PRAJIND-EQ",0
"NSE",14423,"LAOPALA","NSE-LAOPALA","La Opala Rg","EQ","CASH","EQ","INE059D01020",,,,,1,0.01,,,1,1,"LAOPALA-EQ",0
"NSE",20160,"CANTABIL","NSE-CANTABIL","Cantabil Retail","EQ","CASH","EQ","INE068L01024",,,,,1,0.05,,,1,1,"CANTABIL-EQ",0
"NSE",16996,"TPHQ","NSE-TPHQ","Teamo Productions HQ","EQ","CASH","EQ","INE065J01024",,,,,1,0.01,,,1,1,"TPHQ-EQ",0
"NSE",15555,"HCG","NSE-HCG","Healthcare Global","EQ","CASH","EQ","INE075I01017",,,,,1,0.05,,,1,1,"HCG-EQ",0
"NSE",19578,"UGARSUGAR","NSE-UGARSUGAR","Ugar Sugar Works","EQ","CASH","EQ","INE071E01023",,,,,1,0.01,,,1,1,"UGARSUGAR-EQ",0
"NSE",759041,"IVALUE","NSE-IVALUE","Ivalue Infosolutions","EQ","CASH","EQ","INE056801025",,,,,1,0.05,,,1,1,"IVALUE-EQ",0
"NSE",2385,"NAVNETEDUL","NSE-NAVNETEDUL","Navneet Education","EQ","CASH","EQ","INE060A01024",,,,,1,0.01,,,1,1,"NAVNETEDUL-EQ",0
"NSE",14592,"FORTIS","NSE-FORTIS","Fortis Healthcare","EQ","CASH","EQ","INE061F01013",,,,,1,0.1,,,1,1,"FORTIS-EQ",0
"NSE",1186,"GLAND","NSE-GLAND","Gland Pharma","EQ","CASH","EQ","INE068V01023",,,,,1,0.1,,,1,1,"GLAND-EQ",0
"NSE",757801,"IGCL","NSE-IGCL","Indogulf Cropscience","EQ","CASH","EQ","INE05J901018",,,,,1,0.01,,,1,1,"IGCL-EQ",0
"NSE",9641,"KHANDSE","NSE-KHANDSE","Khandwala Securities","EQ","CASH","EQ","INE060B01014",,,,,1,0.01,,,1,1,"KHANDSE-EQ",0
"NSE",11796,"HPIL","NSE-HPIL","Hindprakash Inds","EQ","CASH","EQ","INE05X901010",,,,,1,0.01,,,1,1,"HPIL-EQ",0
"NSE",3103,"SHREECEM","NSE-SHREECEM","Shree Cement","EQ","CASH","EQ","INE070A01015",,,,,1,5,,,1,1,"SHREECEM-EQ",0
"NSE",14385,"POCL","NSE-POCL","Pondy Oxides","EQ","CASH","EQ","INE063E01053",,,,,1,0.1,,,1,1,"POCL-EQ",0
"NSE",25060,"ECOSMOBLTY","NSE-ECOSMOBLTY","Ecos India Mob Hosp.","EQ","CASH","EQ","INE06HJ01020",,,,,1,0.01,,,1,1,"ECOSMOBLTY-EQ",0
"NSE",4179,"SUNDRMBRAK","NSE-SUNDRMBRAK","Sundaram Brake Lin","EQ","CASH","EQ","INE073D01013",,,,,1,0.05,,,1,1,"SUNDRMBRAK-EQ",0
"NSE",8146,"DEVIT","NSE-DEVIT","Dev It","EQ","CASH","EQ","INE060X01034",,,,,1,0.01,,,1,1,"DEVIT-EQ",0
"NSE",625,"ABREL","NSE-ABREL","Aditya Birla Real","EQ","CASH","EQ","INE055A01016",,,,,1,0.1,,,1,1,"ABREL-EQ",0
"NSE",7852,"INOXWIND","NSE-INOXWIND","INOX Wind","EQ","CASH","EQ","INE066P01011",,,,,1,0.01,,,1,1,"INOXWIND-EQ",0
"NSE",4176,"ZENITHEXPO","NSE-ZENITHEXPO","Zenith Exports","EQ","CASH","EQ","INE058B01018",,,,,1,0.01,,,1,1,"ZENITHEXPO-EQ",0
"NSE",5382,"EPIGRAL","NSE-EPIGRAL","Epigral Ltd","EQ","CASH","EQ","INE071N01016",,,,,1,0.1,,,1,1,"EPIGRAL-EQ",0
"NSE",17187,"CYIENTDLM","NSE-CYIENTDLM","Cyient DLM","EQ","CASH","EQ","INE055S01018",,,,,1,0.05,,,1,1,"CYIENTDLM-EQ",0
"NSE",3162,"SIMPLEXINF","NSE-SIMPLEXINF","Simplex Infra","EQ","CASH","EQ","INE059B01024",,,,,1,0.05,,,1,1,"SIMPLEXINF-EQ",0
"NSE",4422,"INDIANCARD","NSE-INDIANCARD","Indian Card Cloth","EQ","CASH","EQ","INE061A01014",,,,,1,0.05,,,1,1,"INDIANCARD-EQ",0
"NSE",6961,"MENONBE","NSE-MENONBE","Menon Bearings","EQ","CASH","EQ","INE071D01033",,,,,1,0.01,,,1,1,"MENONBE-EQ",0
"NSE",5143,"JAICORPLTD","NSE-JAICORPLTD","Jai Corp","EQ","CASH","EQ","INE070D01027",,,,,1,0.01,,,1,1,"JAICORPLTD-EQ",0
"NSE",15883,"HINDWAREAP","NSE-HINDWAREAP","Hindware Home Innovation Limited","EQ","CASH","EQ","INE05AN01011",,,,,1,0.05,,,1,1,"HINDWAREAP-EQ",0
"NSE",14139,"SBGLP","NSE-SBGLP","Suratwwala Group","EQ","CASH","EQ","INE05ST01028",,,,,1,0.01,,,1,1,"SBGLP-EQ",0
"NSE",910,"EICHERMOT","NSE-EICHERMOT","Eicher Motors","EQ","CASH","EQ","INE066A01021",,,,,1,0.5,,,1,1,"EICHERMOT-EQ",0
"NSE",25512,"FLEXITUFF","NSE-FLEXITUFF","Flexituff Ventures","EQ","CASH","EQ","INE060J01017",,,,,1,0.01,,,1,1,"FLEXITUFF-EQ",0
"NSE",3703,"VIPIND","NSE-VIPIND","VIP Industries","EQ","CASH","EQ","INE054A01027",,,,,1,0.05,,,1,1,"VIPIND-EQ",0
"NSE",14450,"EMBDL","NSE-EMBDL","Embassy Developments","EQ","CASH","EQ","INE069I01010",,,,,1,0.01,,,1,1,"EMBDL-EQ",0
"NSE",17801,"LLOYDSENGG","NSE-LLOYDSENGG","Lloyds Engr Works","EQ","CASH","EQ","INE093R01011",,,,,1,0.01,,,1,1,"LLOYDSENGG-EQ",0
"NSE",758909,"AMANTA","NSE-AMANTA","Amanta Healthcare","EQ","CASH","EQ","INE084K01015",,,,,1,0.01,,,1,1,"AMANTA-EQ",0
"NSE",2792,"EASEMYTRIP","NSE-EASEMYTRIP","EaseMyTrip","EQ","CASH","EQ","INE07O001026",,,,,1,0.01,,,1,1,"EASEMYTRIP-EQ",0
"NSE",1859,"KESORAMIND","NSE-KESORAMIND","Kesoram Industries","EQ","CASH","EQ","INE087A01019",,,,,1,0.01,,,1,1,"KESORAMIND-EQ",0
"NSE",17547,"AMRUTANJAN","NSE-AMRUTANJAN","Amrutanjan Health","EQ","CASH","EQ","INE098F01031",,,,,1,0.05,,,1,1,"AMRUTANJAN-EQ",0
"NSE",235,"AAKASH","NSE-AAKASH","Aakash Exploration","EQ","CASH","EQ","INE087Z01024",,,,,1,0.01,,,1,1,"AAKASH-EQ",0
"NSE",25807,"LLOYDSENT","NSE-LLOYDSENT","Lloyds enterprises limited","EQ","CASH","EQ","INE080I01025",,,,,1,0.01,,,1,1,"LLOYDSENT-EQ",0
"NSE",1919,"KOPRAN","NSE-KOPRAN","Kopran","EQ","CASH","EQ","INE082A01010",,,,,1,0.01,,,1,1,"KOPRAN-EQ",0
"NSE",3499,"TATASTEEL","NSE-TATASTEEL","Tata Steel","EQ","CASH","EQ","INE081A01020",,,,,1,0.01,,,1,1,"TATASTEEL-EQ",0
"NSE",527,"UTIAMC","NSE-UTIAMC","UTI Asset Management","EQ","CASH","EQ","INE094J01016",,,,,1,0.1,,,1,1,"UTIAMC-EQ",0
"NSE",31837,"SREEL","NSE-SREEL","Sreeleathers","EQ","CASH","EQ","INE099F01013",,,,,1,0.01,,,1,1,"SREEL-EQ",0
"NSE",759130,"ABCOTS","NSE-ABCOTS","AB Cotspin India","EQ","CASH","EQ","INE08PH01015",,,,,1,0.05,,,1,1,"ABCOTS-EQ",0
"NSE",18457,"POWERINDIA","NSE-POWERINDIA","Hitachi Energy","EQ","CASH","EQ","INE07Y701011",,,,,1,1,,,1,1,"POWERINDIA-EQ",0
"NSE",637,"CHAMBLFERT","NSE-CHAMBLFERT","Chambal Fertilisers","EQ","CASH","EQ","INE085A01013",,,,,1,0.05,,,1,1,"CHAMBLFERT-EQ",0
"NSE",11039,"DCMNVL","NSE-DCMNVL","DCM Nouvelle","EQ","CASH","EQ","INE08KP01019",,,,,1,0.01,,,1,1,"DCMNVL-EQ",0
"NSE",1270,"AMBUJACEM","NSE-AMBUJACEM","Ambuja Cement","EQ","CASH","EQ","INE079A01024",,,,,1,0.05,,,1,1,"AMBUJACEM-EQ",0
"NSE",3963,"GOCLCORP","NSE-GOCLCORP","GOCL Corp","EQ","CASH","EQ","INE077F01035",,,,,1,0.05,,,1,1,"GOCLCORP-EQ",0
"NSE",20242,"OBEROIRLTY","NSE-OBEROIRLTY","Oberoi Realty","EQ","CASH","EQ","INE093I01010",,,,,1,0.1,,,1,1,"OBEROIRLTY-EQ",0
"NSE",928,"ELECTCAST","NSE-ELECTCAST","Electrosteel Castings","EQ","CASH","EQ","INE086A01029",,,,,1,0.01,,,1,1,"ELECTCAST-EQ",0
"NSE",10922,"OMAXAUTO","NSE-OMAXAUTO","Omax Autos","EQ","CASH","EQ","INE090B01011",,,,,1,0.01,,,1,1,"OMAXAUTO-EQ",0
"NSE",3405,"TATACHEM","NSE-TATACHEM","Tata Chemicals","EQ","CASH","EQ","INE092A01019",,,,,1,0.05,,,1,1,"TATACHEM-EQ",0
"NSE",24582,"SANSTAR","NSE-SANSTAR","Sanstar","EQ","CASH","EQ","INE08NE01025",,,,,1,0.01,,,1,1,"SANSTAR-EQ",0
"NSE",18608,"ZAGGLE","NSE-ZAGGLE","Zaggle Prepaid Ocean","EQ","CASH","EQ","INE07K301024",,,,,1,0.05,,,1,1,"ZAGGLE-EQ",0
"NSE",31415,"NBCC","NSE-NBCC","NBCC (India)","EQ","CASH","EQ","INE095N01031",,,,,1,0.01,,,1,1,"NBCC-EQ",0
"NSE",15124,"KOLTEPATIL","NSE-KOLTEPATIL","Kolte-Patil Develop.","EQ","CASH","EQ","INE094I01018",,,,,1,0.05,,,1,1,"KOLTEPATIL-EQ",0
"NSE",3748,"WEIZMANIND","NSE-WEIZMANIND","Weizmann","EQ","CASH","EQ","INE080A01014",,,,,1,0.01,,,1,1,"WEIZMANIND-EQ",0
"NSE",22255,"NDRAUTO","NSE-NDRAUTO","NDR Auto Components","EQ","CASH","EQ","INE07OG01012",,,,,1,0.05,,,1,1,"NDRAUTO-EQ",0
"NSE",5359,"KRSNAA","NSE-KRSNAA","Krsnaa","EQ","CASH","EQ","INE08LI01020",,,,,1,0.05,,,1,1,"KRSNAA-EQ",0
"NSE",11256,"JAIBALAJI","NSE-JAIBALAJI","Jai Balaji Inds","EQ","CASH","EQ","INE091G01026",,,,,1,0.01,,,1,1,"JAIBALAJI-EQ",0
"NSE",758150,"MBEL","NSE-MBEL","M&B Engineering","EQ","CASH","EQ","INE08N601015",,,,,1,0.05,,,1,1,"MBEL-EQ",0
"NSE",9741,"PARADEEP","NSE-PARADEEP","Paradeep Phsphts","EQ","CASH","EQ","INE088F01024",,,,,1,0.01,,,1,1,"PARADEEP-EQ",0
"NSE",1494,"RBA","NSE-RBA","Restaurant Brands","EQ","CASH","EQ","INE07T201019",,,,,1,0.01,,,1,1,"RBA-EQ",0
"NSE",10791,"NUCLEUS","NSE-NUCLEUS","Nucleus Software Exp","EQ","CASH","EQ","INE096B01018",,,,,1,0.1,,,1,1,"NUCLEUS-EQ",0
"NSE",15209,"PPAP","NSE-PPAP","PPAP Automotive","EQ","CASH","EQ","INE095I01015",,,,,1,0.05,,,1,1,"PPAP-EQ",0
"NSE",2463,"MIDHANI","NSE-MIDHANI","Mishra Dhatu Nigam","EQ","CASH","EQ","INE099Z01011",,,,,1,0.05,,,1,1,"MIDHANI-EQ",0
"NSE",14485,"THEMISMED","NSE-THEMISMED","Themis Medicare","EQ","CASH","EQ","INE083B01024",,,,,1,0.01,,,1,1,"THEMISMED-EQ",0
"NSE",11184,"IDFCFIRSTB","NSE-IDFCFIRSTB","IDFC First Bank","EQ","CASH","EQ","INE092T01019",,,,,1,0.01,,,1,1,"IDFCFIRSTB-EQ",0
"NSE",757478,"SCODATUBES","NSE-SCODATUBES","Scoda Tubes","EQ","CASH","EQ","INE090501011",,,,,1,0.01,,,1,1,"SCODATUBES-EQ",0
"NSE",19597,"IRMENERGY","NSE-IRMENERGY","IRM Energy","EQ","CASH","EQ","INE07U701015",,,,,1,0.05,,,1,1,"IRMENERGY-EQ",0
"NSE",18614,"SAMHI","NSE-SAMHI","Samhi Hotels","EQ","CASH","EQ","INE08U801020",,,,,1,0.01,,,1,1,"SAMHI-EQ",0
"NSE",16192,"PAVNAIND","NSE-PAVNAIND","Pavna Industries","EQ","CASH","EQ","INE07S101038",,,,,1,0.01,,,1,1,"PAVNAIND-EQ",0
"NSE",1482,"IFBAGRO","NSE-IFBAGRO","IFB Agro Industries","EQ","CASH","EQ","INE076C01018",,,,,1,0.1,,,1,1,"IFBAGRO-EQ",0
"NSE",15391,"RACE","NSE-RACE","Race Eco Chain","EQ","CASH","EQ","INE084Q01012",,,,,1,0.01,,,1,1,"RACE-EQ",0
"NSE",759453,"VIKRAMSOLR","NSE-VIKRAMSOLR","Vikram Solar","EQ","CASH","EQ","INE078V01014",,,,,1,0.05,,,1,1,"VIKRAMSOLR-EQ",0
"NSE",4963,"ICICIBANK","NSE-ICICIBANK","ICICI Bank","EQ","CASH","EQ","INE090A01021",,,,,1,0.1,,,1,1,"ICICIBANK-EQ",0
"NSE",14096,"SIYSIL","NSE-SIYSIL","Siyaram Silk Mills","EQ","CASH","EQ","INE076B01028",,,,,1,0.05,,,1,1,"SIYSIL-EQ",0
"NSE",19783,"MUFIN","NSE-MUFIN","Mufin Green Finance","EQ","CASH","EQ","INE08KJ01020",,,,,1,0.01,,,1,1,"MUFIN-EQ",0
"NSE",9309,"STLTECH","NSE-STLTECH","Sterlite Tech","EQ","CASH","EQ","INE089C01029",,,,,1,0.01,,,1,1,"STLTECH-EQ",0
"NSE",3009,"KOHINOOR","NSE-KOHINOOR","Kohinoor Foods","EQ","CASH","EQ","INE080B01012",,,,,1,0.01,,,1,1,"KOHINOOR-EQ",0
"NSE",18118,"THANGAMAYL","NSE-THANGAMAYL","Thangamayil Jeweller","EQ","CASH","EQ","INE085J01014",,,,,1,0.1,,,1,1,"THANGAMAYL-EQ",0
"NSE",7390,"SUPRIYA","NSE-SUPRIYA","Supriya Lifescience","EQ","CASH","EQ","INE07RO01027",,,,,1,0.05,,,1,1,"SUPRIYA-EQ",0
"NSE",13920,"PLASTIBLEN","NSE-PLASTIBLEN","Plastiblends India","EQ","CASH","EQ","INE083C01022",,,,,1,0.01,,,1,1,"PLASTIBLEN-EQ",0
"NSE",759434,"WEWORK","NSE-WEWORK","Wework India Managem","EQ","CASH","EQ","INE085001019",,,,,1,0.05,,,1,1,"WEWORK-EQ",0
"NSE",13441,"BALPHARMA","NSE-BALPHARMA","Bal Pharma","EQ","CASH","EQ","INE083D01012",,,,,1,0.01,,,1,1,"BALPHARMA-EQ",0
"NSE",1406,"HINDPETRO","NSE-HINDPETRO","HPCL","EQ","CASH","EQ","INE094A01015",,,,,1,0.05,,,1,1,"HINDPETRO-EQ",0
"NSE",4745,"BANKINDIA","NSE-BANKINDIA","Bank Of India","EQ","CASH","EQ","INE084A01016",,,,,1,0.01,,,1,1,"BANKINDIA-EQ",0
"NSE",13810,"GREENPANEL","NSE-GREENPANEL","Greenpanel Inds.","EQ","CASH","EQ","INE08ZM01014",,,,,1,0.05,,,1,1,"GREENPANEL-EQ",0
"NSE",881,"DRREDDY","NSE-DRREDDY","Dr Reddy's Labs","EQ","CASH","EQ","INE089A01031",,,,,1,0.1,,,1,1,"DRREDDY-EQ",0
"NSE",2259,"MOREPENLAB","NSE-MOREPENLAB","Morepen Labs","EQ","CASH","EQ","INE083A01026",,,,,1,0.01,,,1,1,"MOREPENLAB-EQ",0
"NSE",8510,"GATEWAY","NSE-GATEWAY","Gateway Distri","EQ","CASH","EQ","INE079J01017",,,,,1,0.01,,,1,1,"GATEWAY-EQ",0
"NSE",16657,"ANIKINDS","NSE-ANIKINDS","Anik Industries","EQ","CASH","EQ","INE087B01017",,,,,1,0.01,,,1,1,"ANIKINDS-EQ",0
"NSE",4060,"ALPSINDUS","NSE-ALPSINDUS","Alps Industries","EQ","CASH","EQ","INE093B01015",,,,,1,0.01,,,1,1,"ALPSINDUS-EQ",0
"NSE",29666,"HEXT","NSE-HEXT","HEXT","EQ","CASH","EQ","INE093A01041",,,,,1,0.05,,,1,1,"HEXT-EQ",0
"NSE",19233,"AARTISURF","NSE-AARTISURF","Aarti Surfactant","EQ","CASH","EQ","INE09EO01013",,,,,1,0.05,,,1,1,"AARTISURF-EQ",0
"NSE",5258,"INDUSINDBK","NSE-INDUSINDBK","IndusInd Bank","EQ","CASH","EQ","INE095A01012",,,,,1,0.05,,,1,1,"INDUSINDBK-EQ",0
"NSE",12026,"RENUKA","NSE-RENUKA","Shree Renuka Sugars","EQ","CASH","EQ","INE087H01022",,,,,1,0.01,,,1,1,"RENUKA-EQ",0
"NSE",4747,"INDNIPPON","NSE-INDNIPPON","India Nippon Elec","EQ","CASH","EQ","INE092B01025",,,,,1,0.05,,,1,1,"INDNIPPON-EQ",0
"NSE",24025,"KRONOX","NSE-KRONOX","Kronox Lab Sciences","EQ","CASH","EQ","INE0ATZ01017",,,,,1,0.01,,,1,1,"KRONOX-EQ",0
"NSE",6964,"GOCOLORS","NSE-GOCOLORS","Go Fashion (India)","EQ","CASH","EQ","INE0BJS01011",,,,,1,0.05,,,1,1,"GOCOLORS-EQ",0
"NSE",22980,"MUKKA","NSE-MUKKA","Mukka Proteins","EQ","CASH","EQ","INE0CG401037",,,,,1,0.01,,,1,1,"MUKKA-EQ",0
